Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA,Label_x,Label_y,mean_return,volatility
7/6/2021,2021,7,6,Tuesday,27,2021-27,155.78,155.78,152.35,153.41,15083400,151.58,-1.68,150.6321429,155.6126,Green,Green,-0.022249999999999992,2.312348067081021
7/7/2021,2021,7,7,Wednesday,27,2021-27,152.01,154.28,151.55,153.59,12271800,151.76,0.119,150.5064286,155.6896,Green,Green,-0.022249999999999992,2.312348067081021
7/8/2021,2021,7,8,Thursday,27,2021-27,151.61,152.53,150.04,150.94,17834600,149.14,-1.726,150.51,155.7006,Green,Green,-0.022249999999999992,2.312348067081021
7/9/2021,2021,7,9,Friday,27,2021-27,153.05,156.15,152.58,155.77,13694500,153.91,3.198,151.1235714,155.7878,Green,Green,-0.022249999999999992,2.312348067081021
7/12/2021,2021,7,12,Monday,28,2021-28,154.35,159.16,153.94,158.0,19940400,156.12,1.436,151.7185714,155.861,Red,Red,-0.49160000000000004,1.453570878904775
7/13/2021,2021,7,13,Tuesday,28,2021-28,156.05,157.39,153.5,155.65,22671700,153.8,-1.486,152.1635714,155.9148,Red,Red,-0.49160000000000004,1.453570878904775
7/14/2021,2021,7,14,Wednesday,28,2021-28,155.95,157.28,152.95,155.12,14622800,153.27,-0.345,152.5071429,155.967,Red,Red,-0.49160000000000004,1.453570878904775
7/15/2021,2021,7,15,Thursday,28,2021-28,153.9,156.53,153.7,155.46,11539300,153.61,0.222,152.7771429,155.9842,Red,Red,-0.49160000000000004,1.453570878904775
7/16/2021,2021,7,16,Friday,28,2021-28,155.96,156.28,151.02,151.91,14002700,150.1,-2.285,152.6885714,155.8912,Red,Red,-0.49160000000000004,1.453570878904775
7/19/2021,2021,7,19,Monday,29,2021-29,148.55,149.82,145.71,146.97,22172900,145.22,-3.251,152.2314286,155.6382,Red,Red,-0.14719999999999994,2.235877389303805
7/20/2021,2021,7,20,Tuesday,29,2021-29,146.52,151.12,146.33,149.71,15385200,147.93,1.866,151.9814286,155.4286,Red,Red,-0.14719999999999994,2.235877389303805
7/21/2021,2021,7,21,Wednesday,29,2021-29,152.05,153.65,151.36,152.86,12356700,151.04,2.102,151.855,155.2816,Red,Red,-0.14719999999999994,2.235877389303805
7/22/2021,2021,7,22,Thursday,29,2021-29,152.88,153.44,149.97,150.93,9913300,149.13,-1.265,151.4842857,155.1492,Red,Red,-0.14719999999999994,2.235877389303805
7/23/2021,2021,7,23,Friday,29,2021-29,151.48,152.84,150.25,150.64,9666100,148.85,-0.188,151.1042857,155.0326,Red,Red,-0.14719999999999994,2.235877389303805
7/26/2021,2021,7,26,Monday,30,2021-30,150.19,151.96,150.17,151.65,8208000,149.84,0.665,150.98,154.8562,Green,Green,0.1518,0.6614489398283137
7/27/2021,2021,7,27,Tuesday,30,2021-30,150.4,152.49,149.8,151.45,11218700,149.65,-0.127,150.8292857,154.6266,Green,Green,0.1518,0.6614489398283137
7/28/2021,2021,7,28,Wednesday,30,2021-30,152.29,152.77,150.88,151.7,9217300,149.89,0.16,150.8828571,154.3888,Green,Green,0.1518,0.6614489398283137
7/29/2021,2021,7,29,Thursday,30,2021-30,153.14,153.87,151.91,153.0,9063500,151.18,0.861,150.6878571,154.2224,Green,Green,0.1518,0.6614489398283137
7/30/2021,2021,7,30,Friday,30,2021-30,152.58,153.67,151.2,151.78,9804600,149.97,-0.8,150.2485714,154.0562,Green,Green,0.1518,0.6614489398283137
8/2/2021,2021,8,2,Monday,31,2021-31,152.03,154.45,151.07,151.17,10203200,149.37,-0.4,149.9321429,153.8836,Green,Green,0.7518,1.5354737705346841
8/3/2021,2021,8,3,Tuesday,31,2021-31,151.95,153.32,149.52,152.89,10394800,151.07,1.138,149.775,153.709,Green,Green,0.7518,1.5354737705346841
8/4/2021,2021,8,4,Wednesday,31,2021-31,151.25,153.37,150.91,151.24,10155000,149.44,-1.079,149.4771429,153.4844,Green,Green,0.7518,1.5354737705346841
8/5/2021,2021,8,5,Thursday,31,2021-31,152.28,153.69,152.01,153.15,9151500,151.33,1.265,149.565,153.3308,Green,Green,0.7518,1.5354737705346841
8/6/2021,2021,8,6,Friday,31,2021-31,155.19,157.82,155.11,157.5,13320700,155.62,2.835,150.3078571,153.2634,Green,Green,0.7518,1.5354737705346841
8/9/2021,2021,8,9,Monday,32,2021-32,157.52,158.55,155.9,157.33,9516900,155.46,-0.103,150.8457143,153.1434,Green,Green,0.3166,0.9793443214722798
8/10/2021,2021,8,10,Tuesday,32,2021-32,156.74,159.98,156.31,159.26,8667000,157.36,1.222,151.2971429,153.0636,Green,Green,0.3166,0.9793443214722798
8/11/2021,2021,8,11,Wednesday,32,2021-32,160.0,161.5,159.08,161.16,9156500,159.24,1.195,152.0192857,152.9858,Green,Green,0.3166,0.9793443214722798
8/12/2021,2021,8,12,Thursday,32,2021-32,161.88,162.37,160.55,161.79,8844200,159.86,0.389,152.8057143,152.9202,Green,Green,0.3166,0.9793443214722798
8/13/2021,2021,8,13,Friday,32,2021-32,161.79,162.16,159.57,159.98,8980000,158.07,-1.12,153.3935714,152.8166,Green,Green,0.3166,0.9793443214722798
8/16/2021,2021,8,16,Monday,33,2021-33,158.94,159.03,156.78,158.93,8755800,157.04,-0.652,153.9214286,152.687,Red,Red,-0.6642,0.5694556172345655
8/17/2021,2021,8,17,Tuesday,33,2021-33,157.57,158.86,155.27,157.01,9347200,155.14,-1.21,154.2964286,152.5348,Red,Red,-0.6642,0.5694556172345655
8/18/2021,2021,8,18,Wednesday,33,2021-33,156.31,158.01,155.34,155.58,8065500,153.73,-0.909,154.4785714,152.3674,Red,Red,-0.6642,0.5694556172345655
8/19/2021,2021,8,19,Thursday,33,2021-33,153.16,155.56,153.01,154.28,9517700,152.44,-0.839,154.655,152.2146,Red,Red,-0.6642,0.5694556172345655
8/20/2021,2021,8,20,Friday,33,2021-33,154.35,154.9,153.16,154.72,6972100,152.88,0.289,154.9057143,152.1206,Red,Red,-0.6642,0.5694556172345655
8/23/2021,2021,8,23,Monday,34,2021-34,155.33,157.09,155.24,156.7,7934600,154.83,1.276,155.1742857,152.0678,Green,Green,1.0558,0.6324778256982612
8/24/2021,2021,8,24,Tuesday,34,2021-34,157.0,158.55,156.87,157.67,7670900,155.79,0.62,155.6278571,152.0876,Green,Green,1.0558,0.6324778256982612
8/25/2021,2021,8,25,Wednesday,34,2021-34,158.51,161.78,157.8,160.92,11335000,159.0,2.06,156.1757143,152.2186,Green,Green,1.0558,0.6324778256982612
8/26/2021,2021,8,26,Thursday,34,2021-34,162.26,163.83,161.15,161.75,11027500,159.82,0.516,156.4757143,152.3446,Green,Green,1.0558,0.6324778256982612
8/27/2021,2021,8,27,Friday,34,2021-34,161.75,163.16,161.26,163.05,8778000,161.11,0.807,156.8792857,152.585,Green,Green,1.0558,0.6324778256982612
8/30/2021,2021,8,30,Monday,35,2021-35,163.21,163.49,159.88,160.44,7937600,158.53,-1.601,156.9628571,152.8492,Red,Red,-0.4382,0.7580073878267942
8/31/2021,2021,8,31,Tuesday,35,2021-35,160.44,161.37,159.35,159.95,12340800,158.04,-0.309,156.8771429,153.0542,Red,Red,-0.4382,0.7580073878267942
9/1/2021,2021,9,1,Wednesday,35,2021-35,160.22,160.76,158.97,159.72,8729900,157.82,-0.139,156.7314286,153.2592,Red,Red,-0.4382,0.7580073878267942
9/2/2021,2021,9,2,Thursday,35,2021-35,160.02,161.61,159.43,160.46,8813300,158.55,0.463,156.7657143,153.461,Red,Red,-0.4382,0.7580073878267942
9/3/2021,2021,9,3,Friday,35,2021-35,160.39,160.89,159.15,159.49,7959700,157.59,-0.605,156.805,153.6162,Red,Red,-0.4382,0.7580073878267942
9/7/2021,2021,9,7,Tuesday,36,2021-36,159.99,161.38,158.96,159.21,9285600,157.31,-0.178,156.96,153.7356,Red,Red,-0.33325,0.6538549150996726
9/8/2021,2021,9,8,Wednesday,36,2021-36,158.89,159.58,158.04,158.5,7852700,156.61,-0.445,157.1657143,153.8354,Red,Red,-0.33325,0.6538549150996726
9/9/2021,2021,9,9,Thursday,36,2021-36,158.27,160.83,158.08,159.19,7904300,157.29,0.434,157.5121429,153.9526,Red,Red,-0.33325,0.6538549150996726
9/10/2021,2021,9,10,Friday,36,2021-36,160.56,160.72,157.22,157.36,8309400,155.49,-1.144,157.6985714,154.0062,Red,Red,-0.33325,0.6538549150996726
9/13/2021,2021,9,13,Monday,37,2021-37,158.53,160.05,158.07,159.86,10052800,157.96,1.589,157.9221429,154.079,Red,Red,0.04619999999999996,1.2370673789248505
9/14/2021,2021,9,14,Tuesday,37,2021-37,160.45,161.34,156.26,157.07,11685600,155.2,-1.747,157.88,154.0996,Red,Red,0.04619999999999996,1.2370673789248505
9/15/2021,2021,9,15,Wednesday,37,2021-37,156.72,158.69,156.47,158.16,11691500,156.28,0.696,157.6857143,154.1936,Red,Red,0.04619999999999996,1.2370673789248505
9/16/2021,2021,9,16,Thursday,37,2021-37,159.41,160.85,157.22,158.09,10880900,156.21,-0.045,157.4278571,154.2826,Red,Red,0.04619999999999996,1.2370673789248505
9/17/2021,2021,9,17,Friday,37,2021-37,157.38,159.01,157.0,157.68,25581600,155.8,-0.262,157.0485714,154.4158,Red,Red,0.04619999999999996,1.2370673789248505
9/20/2021,2021,9,20,Monday,38,2021-38,153.89,154.56,150.49,152.96,15819900,151.14,-2.991,156.5207143,154.3604,Green,Green,0.6942,2.3960579500504573
9/21/2021,2021,9,21,Tuesday,38,2021-38,153.53,154.55,152.58,152.98,8999900,151.16,0.013,156.0292857,154.2612,Green,Green,0.6942,2.3960579500504573
9/22/2021,2021,9,22,Wednesday,38,2021-38,155.2,157.25,155.1,155.91,11236200,154.05,1.912,155.76,154.2662,Green,Green,0.6942,2.3960579500504573
9/23/2021,2021,9,23,Thursday,38,2021-38,158.0,161.71,157.67,161.18,12336100,159.26,3.382,155.8107143,154.386,Green,Green,0.6942,2.3960579500504573
9/24/2021,2021,9,24,Friday,38,2021-38,161.44,163.59,160.82,163.04,10102400,161.1,1.155,156.0614286,154.5358,Green,Green,0.6942,2.3960579500504573
9/27/2021,2021,9,27,Monday,39,2021-39,165.0,167.4,164.61,166.98,13220900,164.99,2.415,156.61,154.8336,Green,Green,0.5077999999999999,1.6664098235428162
9/28/2021,2021,9,28,Tuesday,39,2021-39,167.7,169.3,165.66,166.08,13387900,164.1,-0.539,157.145,155.2112,Green,Green,0.5077999999999999,1.6664098235428162
9/29/2021,2021,9,29,Wednesday,39,2021-39,166.21,166.9,165.04,165.95,7777100,163.97,-0.079,157.6221429,155.532,Green,Green,0.5077999999999999,1.6664098235428162
9/30/2021,2021,9,30,Thursday,39,2021-39,166.92,166.99,162.79,163.69,13161200,161.74,-1.36,158.0685714,155.746,Green,Green,0.5077999999999999,1.6664098235428162
10/1/2021,2021,10,1,Friday,39,2021-39,164.0,168.3,163.6,167.13,11285000,165.14,2.102,158.5814286,156.0662,Green,Green,0.5077999999999999,1.6664098235428162
10/4/2021,2021,10,4,Monday,40,2021-40,166.97,170.44,165.73,166.95,14120000,164.96,-0.109,159.2785714,156.3884,Green,Green,0.4902,0.6974146542767795
10/5/2021,2021,10,5,Tuesday,40,2021-40,167.21,170.14,166.67,168.66,12292900,167.66,1.637,160.0914286,156.7448,Green,Green,0.4902,0.6974146542767795
10/6/2021,2021,10,6,Wednesday,40,2021-40,167.99,169.1,166.0,169.02,8692600,168.01,0.209,160.9342857,157.112,Green,Green,0.4902,0.6974146542767795
10/7/2021,2021,10,7,Thursday,40,2021-40,171.2,171.51,169.54,170.09,10195400,169.08,0.637,161.8828571,157.4958,Green,Green,0.4902,0.6974146542767795
10/8/2021,2021,10,8,Friday,40,2021-40,170.02,171.34,169.3,170.22,8188800,169.21,0.077,163.1735714,157.8564,Green,Green,0.4902,0.6974146542767795
10/11/2021,2021,10,11,Monday,41,2021-41,170.8,171.29,166.46,166.64,12154700,165.65,-2.104,164.2085714,158.17,Red,Red,-0.41080000000000005,2.071671233569651
10/12/2021,2021,10,12,Tuesday,41,2021-41,165.75,166.69,164.77,165.36,13032600,164.37,-0.773,164.9457143,158.47,Red,Red,-0.41080000000000005,2.071671233569651
10/13/2021,2021,10,13,Wednesday,41,2021-41,164.07,165.41,160.6,161.0,22753500,160.04,-2.634,165.0014286,158.6494,Red,Red,-0.41080000000000005,2.071671233569651
10/14/2021,2021,10,14,Thursday,41,2021-41,161.75,164.01,160.06,163.47,15176800,162.5,1.537,165.1014286,158.9106,Red,Red,-0.41080000000000005,2.071671233569651
10/15/2021,2021,10,15,Friday,41,2021-41,165.35,167.17,164.14,166.61,14261100,165.62,1.92,165.1464286,159.1964,Red,Red,-0.41080000000000005,2.071671233569651
10/18/2021,2021,10,18,Monday,42,2021-42,166.48,168.61,165.91,166.55,12672900,165.56,-0.036,165.2507143,159.3952,Green,Green,0.617,0.9750376915791513
10/19/2021,2021,10,19,Tuesday,42,2021-42,167.4,168.65,166.58,168.57,8053900,167.57,1.214,165.5078571,159.6374,Green,Green,0.617,0.9750376915791513
10/20/2021,2021,10,20,Wednesday,42,2021-42,168.3,170.87,167.46,170.84,8185600,169.82,1.343,166.085,159.8866,Green,Green,0.617,0.9750376915791513
10/21/2021,2021,10,21,Thursday,42,2021-42,170.76,171.33,168.68,169.5,8415200,168.49,-0.783,166.3242857,160.0716,Green,Green,0.617,0.9750376915791513
10/22/2021,2021,10,22,Friday,42,2021-42,170.03,172.09,169.7,171.78,8817900,170.76,1.347,166.7385714,160.2896,Green,Green,0.617,0.9750376915791513
10/25/2021,2021,10,25,Monday,43,2021-43,172.71,172.96,170.48,170.94,10159200,169.92,-0.492,166.9,160.5266,Red,Red,-0.21440000000000006,1.3007433643882256
10/26/2021,2021,10,26,Tuesday,43,2021-43,171.0,172.49,170.54,171.4,8015100,170.38,0.271,167.0692857,160.7934,Red,Red,-0.21440000000000006,1.3007433643882256
10/27/2021,2021,10,27,Wednesday,43,2021-43,170.32,170.7,167.34,167.83,9847000,166.83,-2.084,166.9085714,161.0272,Red,Red,-0.21440000000000006,1.3007433643882256
10/28/2021,2021,10,28,Thursday,43,2021-43,168.3,170.51,167.96,170.36,7212900,169.34,1.505,166.9178571,161.3394,Red,Red,-0.21440000000000006,1.3007433643882256
10/29/2021,2021,10,29,Friday,43,2021-43,171.18,172.24,169.39,169.89,8139500,168.88,-0.272,167.1485714,161.6682,Red,Red,-0.21440000000000006,1.3007433643882256
11/1/2021,2021,11,1,Monday,44,2021-44,172.04,172.33,169.01,169.8,7435500,168.79,-0.053,167.4642857,161.9864,Red,Red,-0.21600000000000003,0.6442406382711354
11/2/2021,2021,11,2,Tuesday,44,2021-44,169.8,171.69,168.92,170.47,7173800,169.45,0.391,168.1364286,162.2788,Red,Red,-0.21600000000000003,0.6442406382711354
11/3/2021,2021,11,3,Wednesday,44,2021-44,170.13,171.13,169.15,170.53,8402700,169.51,0.035,168.6371429,162.5532,Red,Red,-0.21600000000000003,0.6442406382711354
11/4/2021,2021,11,4,Thursday,44,2021-44,170.0,170.2,166.49,168.29,9574200,167.29,-1.31,168.7564286,162.719,Red,Red,-0.21600000000000003,0.6442406382711354
11/5/2021,2021,11,5,Friday,44,2021-44,168.9,170.09,167.41,168.05,7971800,167.05,-0.143,168.8628571,162.8636,Red,Red,-0.21600000000000003,0.6442406382711354
11/8/2021,2021,11,8,Monday,45,2021-45,169.05,170.92,168.74,169.06,6413700,168.05,0.599,168.8971429,163.0024,Red,Red,-0.1406,0.5093827637445146
11/9/2021,2021,11,9,Tuesday,45,2021-45,167.35,168.47,166.6,167.78,7990300,166.78,-0.756,168.68,163.1674,Red,Red,-0.1406,0.5093827637445146
11/10/2021,2021,11,10,Wednesday,45,2021-45,167.45,168.95,167.09,167.62,6999200,166.62,-0.096,168.5464286,163.339,Red,Red,-0.1406,0.5093827637445146
11/11/2021,2021,11,11,Thursday,45,2021-45,167.52,168.68,166.9,167.61,5815300,166.61,-0.006,168.25,163.5148,Red,Red,-0.1406,0.5093827637445146
11/12/2021,2021,11,12,Friday,45,2021-45,167.65,167.74,165.72,166.86,8111600,165.87,-0.444,167.9607143,163.6612,Red,Red,-0.1406,0.5093827637445146
11/15/2021,2021,11,15,Monday,46,2021-46,167.21,167.79,166.0,166.56,6492500,165.57,-0.181,167.6171429,163.8208,Red,Red,-0.7222000000000001,0.4155282180550438
11/16/2021,2021,11,16,Tuesday,46,2021-46,167.06,167.07,165.12,165.36,9706100,164.37,-0.725,167.4414286,163.962,Red,Red,-0.7222000000000001,0.4155282180550438
11/17/2021,2021,11,17,Wednesday,46,2021-46,165.21,165.56,163.39,164.47,9909600,163.49,-0.535,167.0235714,164.0996,Red,Red,-0.7222000000000001,0.4155282180550438
11/18/2021,2021,11,18,Thursday,46,2021-46,164.39,164.85,162.56,163.05,8122500,162.08,-0.862,166.5378571,164.1954,Red,Red,-0.7222000000000001,0.4155282180550438
11/19/2021,2021,11,19,Friday,46,2021-46,161.3,162.11,159.45,160.92,12193600,159.96,-1.308,165.9071429,164.2848,Red,Red,-0.7222000000000001,0.4155282180550438
11/22/2021,2021,11,22,Monday,47,2021-47,164.16,165.98,162.99,164.35,14549900,163.37,2.132,165.4728571,164.393,Green,Green,0.18225000000000002,2.571009577967379
11/23/2021,2021,11,23,Tuesday,47,2021-47,165.5,168.56,165.37,168.28,12354400,167.28,2.393,165.3135714,164.6346,Green,Green,0.18225000000000002,2.571009577967379
11/24/2021,2021,11,24,Wednesday,47,2021-47,168.46,169.44,166.44,166.96,9629800,165.97,-0.783,165.2192857,164.8284,Green,Green,0.18225000000000002,2.571009577967379
11/26/2021,2021,11,26,Friday,47,2021-47,162.14,162.65,158.82,161.93,13619300,160.97,-3.013,164.785,164.9236,Green,Green,0.18225000000000002,2.571009577967379
11/29/2021,2021,11,29,Monday,48,2021-48,163.31,164.78,159.82,161.23,12104400,160.27,-0.435,164.2292857,165.013,Red,Red,-0.4444,1.538707184619608
11/30/2021,2021,11,30,Tuesday,48,2021-48,159.16,160.63,158.29,158.83,18922600,157.88,-1.491,163.5935714,165.1478,Red,Red,-0.4444,1.538707184619608
12/1/2021,2021,12,1,Wednesday,48,2021-48,161.0,163.27,157.8,157.89,12253400,156.95,-0.589,162.9028571,165.2636,Red,Red,-0.4444,1.538707184619608
12/2/2021,2021,12,2,Thursday,48,2021-48,159.83,163.25,158.8,161.21,12969900,160.25,2.103,162.4485714,165.3876,Red,Red,-0.4444,1.538707184619608
12/3/2021,2021,12,3,Friday,48,2021-48,161.5,161.83,157.19,158.29,12679900,157.35,-1.81,161.84,165.3494,Red,Red,-0.4444,1.538707184619608
12/6/2021,2021,12,6,Monday,49,2021-49,161.01,162.61,159.46,160.16,11186500,159.21,1.182,161.3857143,165.3116,Green,Green,0.19739999999999996,1.1120563385008873
12/7/2021,2021,12,7,Tuesday,49,2021-49,161.88,163.39,161.16,162.57,9851600,161.6,1.501,161.1878571,165.2438,Green,Green,0.19739999999999996,1.1120563385008873
12/8/2021,2021,12,8,Wednesday,49,2021-49,162.66,163.27,160.17,160.71,11705700,159.75,-1.145,160.9207143,165.1568,Green,Green,0.19739999999999996,1.1120563385008873
12/9/2021,2021,12,9,Thursday,49,2021-49,159.65,160.93,158.65,160.46,11189600,159.5,-0.156,160.7364286,165.0674,Green,Green,0.19739999999999996,1.1120563385008873
12/10/2021,2021,12,10,Friday,49,2021-49,161.32,161.7,159.13,159.82,10396200,158.87,-0.395,160.6585714,165.01,Green,Green,0.19739999999999996,1.1120563385008873
12/13/2021,2021,12,13,Monday,50,2021-50,159.5,159.79,157.28,157.92,12069000,156.98,-1.19,160.2021429,164.8468,Red,Red,-0.3762,1.536090882727972
12/14/2021,2021,12,14,Tuesday,50,2021-50,157.45,160.89,157.3,159.13,12563600,158.18,0.764,159.5521429,164.7112,Red,Red,-0.3762,1.536090882727972
12/15/2021,2021,12,15,Wednesday,50,2021-50,159.85,159.85,157.35,157.94,14014200,157.0,-0.746,158.9114286,164.498,Red,Red,-0.3762,1.536090882727972
12/16/2021,2021,12,16,Thursday,50,2021-50,160.39,161.82,158.7,160.41,19542800,159.45,1.561,158.8028571,164.3268,Red,Red,-0.3762,1.536090882727972
12/17/2021,2021,12,17,Friday,50,2021-50,159.32,159.38,155.18,156.76,28082000,155.83,-2.27,158.4857143,164.0618,Red,Red,-0.3762,1.536090882727972
12/20/2021,2021,12,20,Monday,51,2021-51,154.51,154.7,151.84,153.94,15148000,153.02,-1.803,158.1385714,163.738,Red,Red,0.08550000000000002,1.3488052738133354
12/21/2021,2021,12,21,Tuesday,51,2021-51,155.41,157.18,155.09,156.09,11291300,155.16,1.399,158.0107143,163.5282,Red,Red,0.08550000000000002,1.3488052738133354
12/22/2021,2021,12,22,Wednesday,51,2021-51,155.75,157.06,155.24,156.7,7273000,155.77,0.393,157.6907143,163.3562,Red,Red,0.08550000000000002,1.3488052738133354
12/23/2021,2021,12,23,Thursday,51,2021-51,157.61,159.12,157.21,157.26,8055200,156.32,0.353,157.6171429,163.2818,Red,Red,0.08550000000000002,1.3488052738133354
12/27/2021,2021,12,27,Monday,52,2021-52,157.6,158.2,156.34,158.16,6188100,157.22,0.576,157.475,163.1762,Green,Green,0.19499999999999998,0.30200110375074235
12/28/2021,2021,12,28,Tuesday,52,2021-52,158.2,160.15,158.08,158.64,6342300,157.69,0.299,157.1957143,163.0176,Green,Green,0.19499999999999998,0.30200110375074235
12/29/2021,2021,12,29,Wednesday,52,2021-52,158.85,159.63,158.15,158.56,6398900,157.62,-0.044,157.0435714,162.8588,Green,Green,0.19499999999999998,0.30200110375074235
12/30/2021,2021,12,30,Thursday,52,2021-52,159.11,160.24,158.37,158.48,6948200,157.54,-0.051,156.9035714,162.6582,Green,Green,0.19499999999999998,0.30200110375074235
